url,straat,huisnummer,postcode,plaats,wijk,Vraagprijs,Vraagprijs per m²,Status,Soort woonhuis,Soort bouw,Bouwjaar,Specifiek,Soort dak,Gebruiksoppervlakten,Wonen,Overige inpandige ruimte,Gebouwgebonden buitenruimte,Externe bergruimte,Perceel,Inhoud,Aantal kamers,Aantal badkamers,Badkamervoorzieningen,Aantal woonlagen,Voorzieningen,Energielabel,Isolatie,Verwarming,Warm water,Oppervlakte,Eigendomssituatie,Ligging,Tuin,Achtertuin,Ligging tuin,Schuur/berging,Soort parkeergelegenheid,Inwoners,Gezin met kinderen,Gem. vraagprijs / m²,Keurmerken,Cv-ketel,Soort garage,Capaciteit,Oorspronkelijke vraagprijs,Toegankelijkheid,Balkon/dakterras,Zijtuin,Patio/atrium,Servicekosten,Praktijkruimte,Voortuin,Verkoopdatum,Looptijd,Laatste vraagprijs,Bouwperiode,Koopmengvorm,Zonneterras,Prijs,Veilingdatum,Kantoorruimte,model_pred,is_train,error,abs_error
https://www.funda.nl/detail/koop/almere/huis-marjoleinstraat-27/89762597/,Marjoleinstraat,27.0,1314 JP,Almere,Kruidenwijk Zuid,450000.0,€ 4.286,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,1984,,,,105 m²,,,12 m²,149 m²,365 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafelmeubel",3 woonlagen en een vliering,Elektra,C,"Dakisolatie, gedeeltelijk dubbel glas en muurisolatie",Stadsverwarming,Stadsverwarming,149 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"161 m² (14,60 meter diep en 11,00 meter breed)",,Aangebouwde stenen berging,Op eigen terrein,840.0,34%,,,,,,,,,,,,,,,,,,,,,,,446307.0966591608,True,3692.903340839199,3692.903340839199
https://www.funda.nl/detail/koop/almere/huis-boekenrodestraat-14/43309877/,Boekenrodestraat,14.0,1333 XX,Almere,Landgoederenbuurt Oost,500000.0,€ 4.808,Beschikbaar,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,1993,Gestoffeerd,Dwarskap bedekt met pannen,,104 m²,19 m²,1 m²,,271 m²,436 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, wastafel, en wastafelmeubel",3 woonlagen,Vliering en elektra,B,Volledig geïsoleerd,Cv-ketel,Cv-ketel,19 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"168 m² (20,47 meter diep en 8,53 meter breed)",Gelegen op het zuidwesten,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.35,51%,,Energie Prestatie Advies,"Intergas kombi kompakt  (gas gestookt uit 2022, eigendom)",Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,488857.7421016573,False,11142.25789834268,11142.25789834268
https://www.funda.nl/detail/koop/almere/huis-noorderduinweide-13/43394322/,Noorderduinweide,13.0,1361 DD,Almere,Duin Noord,1000000.0,€ 5.376,Beschikbaar,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2020,,Zadeldak bedekt met pannen,,186 m²,,,8 m²,243 m²,676 m³,7 kamers (6 slaapkamers),2 badkamers en 1 apart toilet,"2 dubbele wastafels, 2 inloopdouches, 2 ligbaden, 2 toiletten, en wastafelmeubel",3 woonlagen,Elektra,A,Volledig geïsoleerd,Open haard en stadsverwarming,Centrale voorziening en stadsverwarming,243 m²,Volle eigendom,Aan water en in woonwijk,"Achtertuin, voortuin en zijtuin","84 m² (7,00 meter diep en 12,00 meter breed)",Gelegen op het westen,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.31,60%,€ 4.986,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,1062533.5830810415,True,-62533.58308104146,62533.58308104146
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-10/43225043/,3-Laagse tussenwoning (Bouwnr. 10),,1362 LK,Almere,Olympiakwartier Oost (brt),580000.0,€ 4.874,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,119 m²,,,,106 m²,432 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,106 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,568873.4915939297,True,11126.508406070294,11126.508406070294
https://www.funda.nl/detail/koop/almere/huis-alderneystraat-10/43370258/,Alderneystraat,10.0,1339 TM,Almere,Eilandenbuurt Noord,690000.0,€ 4.286,Verkocht onder voorbehoud,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2002,Gedeeltelijk gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,161 m²,,,25 m²,345 m²,559 m³,6 kamers (4 slaapkamers),2 badkamers en 2 aparte toiletten,"2 douches, ligbad, 2 wastafels, 2 wastafelmeubels, en toilet",3 woonlagen,"Elektrische deur, elektra en stromend water",A,Dakisolatie en muurisolatie,"Cv-ketel, gashaard en gedeeltelijke vloerverwarming",Cv-ketel,345 m²,Volle eigendom,"Aan rustige weg, aan water en in woonwijk",Voortuin en zijtuin,,Gelegen op het zuidwesten,Vrijstaande stenen berging,Op eigen terrein en openbaar parkeren,1.445,47%,€ 4.129,,"Remeha (2018, eigendom)",Parkeerplaats en vrijstaande stenen garage,1 auto,,,,"78 m² (6,00 meter diep en 13,00 meter breed)",,,,,,,,,,,,,,744513.2771191853,True,-54513.27711918531,54513.27711918531
https://www.funda.nl/detail/koop/almere/huis-lingestraat-21/89787136/,Lingestraat,21.0,1316 CP,Almere,Waterwijk Zuid,370000.0,€ 3.814,Beschikbaar,"Eengezinswoning, eindwoning",Bestaande bouw,1982,Gedeeltelijk gestoffeerd en kluswoning,Zadeldak bedekt met pannen,,97 m²,,1 m²,7 m²,126 m²,319 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A,"Dakisolatie, dubbel glas, muurisolatie en vloerisolatie",Stadsverwarming,Stadsverwarming,126 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,,,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,985.0,39%,€ 4.461,Energie Prestatie Advies,,,,,,,,,,,,,,,,,,,,,403474.550869007,True,-33474.55086900701,33474.55086900701
https://www.funda.nl/detail/koop/almere/huis-clare-lennartstraat-86/89775543/,Clare Lennartstraat,86.0,1321 DA,Almere,Literatuurwijk Noordoost,415000.0,€ 4.560,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1999,Gestoffeerd,Zadeldak,,91 m²,,,13 m²,134 m²,321 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafel",2 woonlagen en een zolder,Elektra en stromend water,A+,Volledig geïsoleerd,Stadsverwarming,Stadsverwarming,134 m²,Volle eigendom,,Achtertuin en voortuin,,,Vrijstaande houten berging,Openbaar parkeren,1.52,48%,,,,,,,,,,,,,,,,,,,,,,,415156.63535562914,True,-156.6353556291433,156.6353556291433
https://www.funda.nl/detail/koop/almere/huis-burchard-de-volderstraat-113/89741264/,Burchard de Volderstraat,113.0,1349 HJ,Almere,Oosterwold Noord,950000.0,€ 6.376,Beschikbaar,"Bungalow, vrijstaande woning",Bestaande bouw,2023,,Plat dak,,149 m²,,,17 m²,1.830 m²,562 m³,5 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, ligbad, en toilet",1 woonlaag,Elektra,A+++,Volledig geïsoleerd,"Gehele vloerverwarming, warmte terugwininstallatie en warmtepomp",Elektrische boiler,1.712 m²,Volle eigendom,"Aan rustige weg, in woonwijk en vrij uitzicht",Tuin rondom,,,,Op eigen terrein en openbaar parkeren,2.605,43%,€ 6.505,,,Vrijstaande stenen garage,1 auto,,,,,,,,,,,,,,,,,,1009359.6061314252,True,-59359.606131425244,59359.606131425244
https://www.funda.nl/detail/koop/almere/huis-polykarp-kuschstraat-13/89767867/,Polykarp Kuschstraat,13.0,1341 DT,Almere,Nobelhorst Oost,565000.0,€ 4.185,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,2021,,Zadeldak bedekt met pannen,,135 m²,,,7 m²,120 m²,478 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Ligbad, toilet, en wastafel",3 woonlagen,"Glasvezelkabel, mechanische ventilatie, rolluiken, TV kabel, en zonnepanelen",A+++,Volledig geïsoleerd,Gedeeltelijke vloerverwarming en warmtepomp,Elektrische boiler,120 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,"45 m² (8,44 meter diep en 5,39 meter breed)",Gelegen op het westen bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.97,67%,€ 4.786,,,,,,,,,,,,,,,,,,,,,,607096.4218162494,True,-42096.42181624938,42096.42181624938
https://www.funda.nl/detail/koop/almere/huis-hoekwoning-type-a-bouwnr-13/43369201/,Hoekwoning Type A (Bouwnr. 13),,1325 VW,Almere,Laterna Magikapark,785000.0,€ 5.304,Beschikbaar,"Eengezinswoning, hoekwoning",Nieuwbouw,Na 2020,,,,148 m²,,,,286 m²,400 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,Inloopdouche,3 woonlagen,,A++,,Stadsverwarming,Centrale voorziening,286 m²,,Aan park,,,,Vrijstaande houten berging,,20.0,,,,,Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,703406.4754452223,True,81593.52455477766,81593.52455477766
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-101/43225014/,3-Laagse tussenwoning (Bouwnr. 101),,1362 LK,Almere,Olympiakwartier Oost (brt),535000.0,€ 4.820,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,111 m²,,,,91 m²,403 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,91 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,539397.6332660245,True,-4397.633266024524,4397.633266024524
https://www.funda.nl/detail/koop/almere/huis-kreeftstraat-7/89734482/,Kreeftstraat,7.0,1317 KP,Almere,Waterwijk Oost,435000.0,€ 4.065,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1986,,,,107 m²,,10 m²,8 m²,152 m²,375 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,Douche en wastafelmeubel,3 woonlagen,Elektra,A+,Volledig geïsoleerd,Stadsverwarming,Stadsverwarming,152 m²,Volle eigendom,"Aan park, in woonwijk, open ligging en vrij uitzicht",Achtertuin,"66 m² (12,00 meter diep en 5,50 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande houten berging,,1.645,33%,€ 3.901,,,,,,,,,,,,,,,,,,,,,,421324.9851652658,True,13675.014834734204,13675.014834734204
https://www.funda.nl/detail/koop/almere/huis-vrijstaande-bungalow-bouwnr-342/43178111/,Vrijstaande Bungalow (Bouwnr. 342),,1349 NC,Almere,Oosterwold Zuid,642500.0,€ 6.984,Verkocht onder voorbehoud,"Bungalow, vrijstaande woning",Nieuwbouw,2026,,,,92 m²,,,,399 m²,276 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,,1 woonlaag,,Niet beschikbaar,Volledig geïsoleerd,,,,,In bosrijke omgeving,,,,,Op eigen terrein,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,690020.0459329925,True,-47520.04593299248,47520.04593299248
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-32/43225010/,3-Laagse tussenwoning (Bouwnr. 32),,1362 LK,Almere,Olympiakwartier Oost (brt),535000.0,€ 4.820,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,111 m²,,,,88 m²,403 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,88 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,539397.6332660245,True,-4397.633266024524,4397.633266024524
https://www.funda.nl/detail/koop/almere/huis-townhouse-bnr-bouwnr-5/43121459/,Townhouse - Bnr (Bouwnr. 5),,1362 KJ,Almere,Europakwartier Oost (brt),599500.0,€ 4.684,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,128 m²,,,,102 m²,493 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",2 woonlagen en een zolder,Glasvezelkabel en zonnepanelen,A+++,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Stadsverwarming,102 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,2.27,44%,€ 4.829,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,625347.3314488747,True,-25847.33144887467,25847.33144887467
https://www.funda.nl/detail/koop/almere/huis-gildemark-42/43388519/,Gildemark,42.0,1351 HD,Almere,"Brugmark, Noordmark en Gildemark",545000.0,€ 3.658,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1980,,Zadeldak bedekt met pannen,,149 m²,4 m²,7 m²,,205 m²,500 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, ligbad, toilet, en wastafelmeubel",3 woonlagen en een vliering,Elektra,A,HR-glas en volledig geïsoleerd,"Cv-ketel, pelletkachel en gedeeltelijke vloerverwarming",Cv-ketel,45 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"91 m² (16,00 meter diep en 5,70 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Aangebouwde houten berging,Op eigen terrein en openbaar parkeren,505.0,31%,,,"Intergas CV en Milkuz Pellet CV (gas gestookt combiketel uit 2019, eigendom)",,,,,,,,,,,,,,,,,,,,512729.82024121966,True,32270.179758780345,32270.179758780345
https://www.funda.nl/detail/koop/almere/huis-albert-einsteinstraat-20/43326308/,Albert Einsteinstraat,20.0,1341 BZ,Almere,Nobelhorst West,629000.0,€ 4.279,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,2018,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,147 m²,,,7 m²,137 m²,534 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, wastafel, en wastafelmeubel",3 woonlagen en een vliering,Elektra,A,Geen isolatie,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,137 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,"46 m² (7,60 meter diep en 6,00 meter breed)",Gelegen op het oosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.425,65%,€ 4.472,,"Intergas (2017, eigendom)",,,,,,,,,,,,,,,,,,,,633466.7106821865,True,-4466.710682186531,4466.710682186531
https://www.funda.nl/detail/koop/almere/huis-gaffel-28/43313750/,Gaffel,28.0,1319 BT,Almere,Noorderplassen W.-Zuid,675000.0,€ 4.412,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,2005,,Plat dak,,153 m²,,50 m²,,140 m²,541 m³,7 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,"Buitenzonwering, frans balkon, en mechanische ventilatie",A,,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,140 m²,Volle eigendom,"Aan rustige weg, aan vaarwater, aan water en in woonwijk",Voortuin en zonneterras,,Gelegen op het zuidoosten,Inpandig,Op eigen terrein,2.185,51%,€ 3.998,,,,,,,Frans balkon aanwezig,,,,,,,,,,,"57 m² (9,50 meter diep en 6,00 meter breed)",,,,582577.4420213723,True,92422.55797862774,92422.55797862774
https://www.funda.nl/detail/koop/almere/huis-multatuliweg-17/89722162/,Multatuliweg,17.0,1321 CH,Almere,Literatuurwijk Noordoost,465000.0,€ 3.908,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,1998,Gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,119 m²,,7 m²,11 m²,170 m²,400 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A,Volledig geïsoleerd,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,170 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en zijtuin,"39 m² (6,62 meter diep en 5,88 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.52,48%,,,,,,,,,,,,,,,,,,,,,,,474833.4071831738,True,-9833.407183173811,9833.407183173811
https://www.funda.nl/detail/koop/almere/huis-goofystraat-6/43093182/,Goofystraat,6.0,1336 ZE,Almere,Stripheldenbuurt Oost,1200000.0,€ 5.172,Beschikbaar,"Villa, halfvrijstaande woning",Bestaande bouw,2009,,Samengesteld dak,,232 m²,25 m²,,,422 m²,981 m³,8 kamers (6 slaapkamers),2 badkamers en 1 apart toilet,"2 douches, dubbele wastafel, ligbad, 2 toiletten, en wastafel",3 woonlagen,Elektra,Niet beschikbaar,,Cv-ketel,Cv-ketel,422 m²,Volle eigendom,"Aan rustige weg, in woonwijk en open ligging","Achtertuin, voortuin en zijtuin","120 m² (8,00 meter diep en 15,00 meter breed)",Gelegen op het noordoosten,,Op eigen terrein,980.0,50%,€ 4.574,,"Intergas ( combiketel uit 2024, eigendom)",Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,1033668.7186065901,True,166331.28139340994,166331.28139340994
https://www.funda.nl/detail/koop/almere/huis-icarusstraat-17/43378777/,Icarusstraat,17.0,1363 SH,Almere,Homeruskwartier Midden,625000.0,€ 3.811,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2017,,Plat dak,,164 m²,,,6 m²,120 m²,571 m³,6 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Stadsverwarming,Stadsverwarming,120 m²,Volle eigendom,,Achtertuin,"55 m² (11,00 meter diep en 5,00 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.625,44%,€ 4.691,,,,,,,,,,,,,,,,,,,,,,649138.2615975102,False,-24138.261597510194,24138.261597510194
https://www.funda.nl/detail/koop/almere/huis-hoekwoning-type-a-bouwnr-01/43369209/,Hoekwoning Type A (Bouwnr. 01),,1325 VW,Almere,Laterna Magikapark,730000.0,€ 4.932,Beschikbaar,"Eengezinswoning, hoekwoning",Nieuwbouw,Na 2020,,,,148 m²,,,,163 m²,400 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,Inloopdouche,3 woonlagen,,A++,,Stadsverwarming,Centrale voorziening,163 m²,,Aan park,,,,Vrijstaande houten berging,,20.0,,,,,Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,703406.4754452223,True,26593.524554777658,26593.524554777658
https://www.funda.nl/detail/koop/almere/huis-gildemark-161/43311206/,Gildemark,161.0,1351 HM,Almere,"Brugmark, Noordmark en Gildemark",425000.0,€ 4.474,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1985,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,95 m²,7 m²,,,130 m²,359 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,"Dakisolatie, dubbel glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Cv-ketel,Cv-ketel,130 m²,Volle eigendom,"Aan rustige weg, beschutte ligging en in woonwijk",Achtertuin en voortuin,"49 m² (9,10 meter diep en 5,40 meter breed)",Gelegen op het zuidwesten,Aangebouwde stenen berging,Op eigen terrein,505.0,31%,,,"Nefit ProLine HTC (gas gestookt combiketel uit 2015, eigendom)",,,,,,,,,,,,,,,,,,,,360759.98087471747,True,64240.01912528253,64240.01912528253
https://www.funda.nl/detail/koop/almere/huis-de-vlet-tussenwoning-bouwnr-318/43155625/,De Vlet - Tussenwoning (Bouwnr. 318),,1349 NC,Almere,Oosterwold Zuid,379000.0,€ 6.649,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,2025,,Plat dak,,57 m²,,,4 m²,104 m²,270 m³,3 kamers (2 slaapkamers),1 badkamer,Douche en wastafel,2 woonlagen,Zonnepanelen,A++++,HR-glas en volledig geïsoleerd,Gehele vloerverwarming en warmtepomp,,104 m²,,"Aan rustige weg, in woonwijk, landelijk gelegen en vrij uitzicht",Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,356475.32239472313,True,22524.67760527687,22524.67760527687
https://www.funda.nl/detail/koop/almere/huis-buizerd-bouwnr-28/43132123/,Buizerd (Bouwnr. 28),,1358 EL,Almere,Overgooi (brt),1100000.0,€ 5.882,Onder optie,"Villa, vrijstaande woning",Nieuwbouw,Na 2020,,,,187 m²,,,,1.522 m²,710 m³,5 kamers (4 slaapkamers),,,2 woonlagen en een zolder,Zonnepanelen,Niet beschikbaar,Volledig geïsoleerd,,,1.522 m²,,"Aan bosrand, aan rustige weg, in bosrijke omgeving, landelijk gelegen, open ligging en vrij uitzicht",Tuin rondom,,,,Op eigen terrein,720.0,46%,€ 5.136,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,1088178.0405498783,False,11821.959450121736,11821.959450121736
https://www.funda.nl/detail/koop/almere/huis-ludenbos-27/89713484/,Ludenbos,27.0,1358 EL,Almere,Overgooi (brt),1750000.0,€ 5.058,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2008,,Schilddak bedekt met pannen,,346 m²,,,14 m²,2.287 m²,1.283 m³,10 kamers (7 slaapkamers),2 badkamers en 1 apart toilet,"Sauna, dubbele wastafel, inloopdouche, ligbad, 2 toiletten, 2 wastafelmeubels, douche, en wastafel",5 woonlagen en een vliering,"Vliering, elektra en stromend water",A++,,"Cv-ketel, houtkachel en gedeeltelijke vloerverwarming",Cv-ketel en elektrische boiler,2.287 m²,Volle eigendom,"Aan rustige weg, beschutte ligging, in bosrijke omgeving en in woonwijk","Achtertuin, tuin rondom, voortuin en zijtuin","1.675 m² (67,00 meter diep en 25,00 meter breed)",,Vrijstaande houten berging,Op eigen terrein,720.0,46%,€ 5.136,,"INTERGAS (gas gestookt combiketel uit 2021, eigendom)","Niet aanwezig, wel mogelijk",,,,Frans balkon aanwezig,,,,,,,,,,,,,,,1518520.795414105,True,231479.20458589494,231479.20458589494
https://www.funda.nl/detail/koop/almere/huis-jesse-owensstraat-54/89562281/,Jesse Owensstraat,54.0,1361 CG,Almere,Olympiakwartier West (brt),975000.0,€ 3.809,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,2021,,,,256 m²,,,6 m²,142 m²,907 m³,9 kamers (6 slaapkamers),3 badkamers en 2 aparte toiletten,"Vloerverwarming, 2 inloopdouches, ligbad, toilet, en 2 wastafelmeubels",5 woonlagen,Elektra,A+,Geen isolatie,,Centrale voorziening,142 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,"60 m² (0,10 meter diep en 0,06 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.455,55%,€ 4.719,,,,,,,Dakterras aanwezig,,,,,,,,,,,,,,,943463.3447383427,True,31536.655261657317,31536.655261657317
https://www.funda.nl/detail/koop/almere/huis-swingstraat-2/89712258/,Swingstraat,2.0,1326 PM,Almere,Danswijk Noordoost,460000.0,€ 4.381,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,1997,,Zadeldak bedekt met pannen,,105 m²,,,6 m²,173 m²,364 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A,Dubbel glas en volledig geïsoleerd,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,173 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"78 m² (13,00 meter diep en 6,00 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.16,48%,€ 4.216,,,,,€ 475.000 kosten koper,,,,,,,,,,,,,,,,,440726.3485787019,True,19273.6514212981,19273.6514212981
https://www.funda.nl/detail/koop/almere/huis-wipmolenweg-7/43189415/,Wipmolenweg,7.0,1333 GH,Almere,Molenbuurt West,400000.0,€ 3.810,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1986,,Zadeldak bedekt met pannen,,105 m²,,,30 m²,172 m²,366 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,"Dakisolatie, grotendeels dubbelglas, muurisolatie en vloerisolatie",Cv-ketel,Cv-ketel,172 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"67 m² (12,60 meter diep en 5,30 meter breed)",Gelegen op het noorden bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.775,52%,,,"Gas gestookt combiketel uit 2011, eigendom",,,€ 417.500 kosten koper,,,,,,,,,,,,,,,,,411187.23458327516,True,-11187.23458327516,11187.23458327516
